Time,Tv_avg,rho_V_avg,Q_VL,Q_L,Q_V,Q_Vw,Q_env_w,Q_w_L,Q_tot,V_L,B_L,BOG,dV_L,Tw_avg,drho_V_avg,T_w_raw_0,T_w_raw_1,T_w_raw_2,T_w_raw_3,T_w_raw_4,T_w_raw_5,T_w_raw_6,T_w_raw_7,T_w_raw_8,T_w_raw_9,T_w_raw_10,T_w_raw_11,T_w_raw_12,T_w_raw_13,T_w_raw_14,T_w_raw_15,T_w_raw_16,T_w_raw_17,T_w_raw_18,T_w_raw_19,T_w_raw_20,T_w_raw_21,T_w_raw_22,T_w_raw_23,T_w_raw_24,T_w_raw_25,T_w_raw_26,T_w_raw_27,T_w_raw_28,T_w_raw_29,T_w_raw_30,T_w_raw_31,T_w_raw_32,T_w_raw_33,T_w_raw_34,T_w_raw_35,T_w_raw_36,T_w_raw_37,T_w_raw_38,T_w_raw_39,T_w_raw_40,T_w_raw_41,T_w_raw_42,T_w_raw_43,T_w_raw_44,T_w_raw_45,T_w_raw_46,T_V_raw_0,T_V_raw_1,T_V_raw_2,T_V_raw_3,T_V_raw_4,T_V_raw_5,T_V_raw_6,T_V_raw_7,T_V_raw_8,T_V_raw_9,T_V_raw_10,T_V_raw_11,T_V_raw_12,T_V_raw_13,T_V_raw_14,T_V_raw_15,T_V_raw_16,T_V_raw_17,T_V_raw_18,T_V_raw_19,T_V_raw_20,T_V_raw_21,T_V_raw_22,T_V_raw_23,T_V_raw_24,T_V_raw_25,T_V_raw_26,T_V_raw_27,T_V_raw_28,T_V_raw_29,T_V_raw_30,Q_b,Q_L_inst,T_BOG
449280,241.397,0.883448,173.218,17880,1157.19,810.033,-34047.8,-17880,30622.2,83606,0.0223574,0.0224243,-3.3079e-05,259.882,-2.17551e-08,239.858,240.644,241.429,242.215,243.001,243.787,244.575,245.365,246.155,246.949,247.744,248.543,249.345,250.151,250.961,251.777,252.599,253.428,254.264,255.109,255.963,256.828,257.704,258.593,259.495,260.413,261.347,262.298,263.269,264.26,265.272,266.307,267.367,268.452,269.563,270.702,271.87,273.068,274.296,275.554,276.844,278.164,279.515,280.895,282.304,283.74,285.201,239.834,239.977,240.115,240.25,240.381,240.509,240.632,240.752,240.867,240.979,241.087,241.191,241.291,241.387,241.479,241.566,241.649,241.728,241.801,241.87,241.935,241.993,242.047,242.095,242.138,242.175,242.205,242.229,242.247,242.258,242.261,11758.9,22672.4,242.261
451008,241.406,0.88341,174.292,17963.4,1163.1,814.169,-33026.2,-17963.4,30770.9,83605.9,0.022466,0.0225315,-3.3238e-05,260.079,-2.14811e-08,239.858,240.647,241.436,242.226,243.016,243.807,244.599,245.394,246.19,246.989,247.791,248.597,249.406,250.221,251.04,251.866,252.698,253.538,254.386,255.243,256.11,256.99,257.88,258.784,259.702,260.637,261.587,262.555,263.542,264.55,265.578,266.629,267.703,268.802,269.926,271.076,272.253,273.457,274.687,275.946,277.231,278.542,279.879,281.24,282.624,284.027,285.448,239.834,239.978,240.117,240.253,240.385,240.513,240.637,240.758,240.874,240.987,241.095,241.2,241.3,241.397,241.489,241.577,241.66,241.739,241.813,241.882,241.946,242.006,242.06,242.108,242.151,242.187,242.218,242.242,242.26,242.271,242.274,11819.1,22788.4,242.274
452736,241.415,0.883374,175.234,18064.8,1165.97,816.179,-31788.2,-18064.8,30905.6,83605.9,0.0225643,0.022627,-3.33828e-05,260.26,-2.08685e-08,239.859,240.652,241.446,242.24,243.034,243.831,244.628,245.428,246.231,247.036,247.845,248.658,249.476,250.299,251.127,251.963,252.806,253.657,254.516,255.386,256.266,257.158,258.063,258.981,259.914,260.862,261.827,262.81,263.812,264.833,265.875,266.938,268.023,269.132,270.263,271.419,272.599,273.803,275.03,276.282,277.555,278.851,280.166,281.499,282.848,284.21,285.581,239.834,239.978,240.119,240.255,240.388,240.517,240.642,240.763,240.88,240.994,241.103,241.208,241.309,241.406,241.499,241.587,241.671,241.75,241.824,241.894,241.958,242.018,242.072,242.12,242.163,242.2,242.231,242.255,242.273,242.284,242.287,11849.4,22846.9,242.287
454464,241.423,0.883338,176.032,18182.3,1165.76,816.033,-30353.2,-18182.3,31023.8,83605.8,0.0226506,0.022709,-3.3511e-05,260.422,-1.99277e-08,239.859,240.657,241.456,242.256,243.056,243.858,244.662,245.468,246.277,247.089,247.906,248.727,249.553,250.384,251.223,252.068,252.921,253.782,254.654,255.535,256.428,257.332,258.25,259.18,260.126,261.087,262.065,263.06,264.073,265.105,266.157,267.229,268.321,269.435,270.57,271.726,272.903,274.101,275.32,276.557,277.812,279.084,280.37,281.667,282.974,284.285,285.598,239.834,239.979,240.12,240.257,240.391,240.521,240.646,240.768,240.886,241,241.11,241.216,241.318,241.415,241.508,241.597,241.681,241.76,241.835,241.905,241.97,242.03,242.084,242.133,242.176,242.213,242.244,242.268,242.286,242.297,242.3,11849.4,22846.9,242.3
456192,241.431,0.883305,176.672,18315.7,1162.47,813.732,-28737.7,-18315.7,31125.2,83605.7,0.0227246,0.0227774,-3.36209e-05,260.564,-1.86736e-08,239.859,240.663,241.468,242.274,243.08,243.888,244.699,245.512,246.328,247.148,247.972,248.801,249.636,250.476,251.324,252.179,253.042,253.914,254.796,255.688,256.592,257.508,258.436,259.379,260.336,261.308,262.296,263.3,264.322,265.362,266.42,267.497,268.592,269.707,270.84,271.991,273.161,274.348,275.55,276.768,277.998,279.239,280.488,281.742,282.999,284.252,285.499,239.834,239.98,240.121,240.259,240.393,240.524,240.65,240.773,240.891,241.006,241.117,241.223,241.325,241.423,241.517,241.606,241.691,241.77,241.846,241.916,241.981,242.041,242.095,242.144,242.188,242.225,242.256,242.28,242.298,242.309,242.313,11819.1,22788.4,242.313
457920,241.439,0.883274,177.146,18464.4,1156.16,809.314,-26968.8,-18464.4,31209.8,83605.7,0.0227864,0.0228322,-3.37108e-05,260.683,-1.71261e-08,239.859,240.67,241.481,242.293,243.107,243.922,244.739,245.559,246.383,247.21,248.043,248.88,249.723,250.572,251.429,252.293,253.167,254.048,254.94,255.843,256.757,257.682,258.621,259.573,260.539,261.52,262.516,263.527,264.555,265.599,266.66,267.738,268.832,269.943,271.07,272.212,273.368,274.538,275.719,276.91,278.109,279.313,280.519,281.723,282.923,284.112,285.286,239.834,239.98,240.122,240.261,240.396,240.526,240.654,240.777,240.896,241.011,241.122,241.229,241.332,241.431,241.525,241.614,241.699,241.78,241.855,241.926,241.991,242.052,242.106,242.156,242.199,242.237,242.268,242.292,242.31,242.321,242.325,11758.9,22672.4,242.325
459648,241.446,0.883246,177.444,18618.3,1146.92,802.847,-25084.3,-18618.3,31268.4,83605.6,0.0228292,0.022867,-3.37791e-05,260.777,-1.53107e-08,239.859,240.677,241.495,242.314,243.135,243.957,244.782,245.609,246.441,247.276,248.116,248.962,249.814,250.672,251.537,252.411,253.293,254.184,255.085,255.996,256.919,257.854,258.801,259.76,260.734,261.72,262.722,263.738,264.768,265.814,266.874,267.948,269.038,270.14,271.256,272.383,273.521,274.668,275.823,276.982,278.144,279.304,280.461,281.61,282.747,283.866,284.963,239.834,239.98,240.123,240.262,240.397,240.529,240.656,240.78,240.9,241.016,241.127,241.235,241.338,241.437,241.532,241.622,241.708,241.788,241.864,241.935,242.001,242.062,242.117,242.166,242.21,242.247,242.279,242.303,242.322,242.333,242.336,11669.9,22500.7,242.336
461376,241.452,0.883221,177.565,18784.9,1134.91,794.434,-23098.4,-18784.9,31310.2,83605.6,0.0228597,0.0228884,-3.38248e-05,260.844,-1.32562e-08,239.859,240.685,241.51,242.336,243.164,243.994,244.826,245.662,246.501,247.344,248.193,249.046,249.906,250.773,251.647,252.528,253.419,254.318,255.228,256.147,257.077,258.019,258.972,259.938,260.916,261.907,262.911,263.928,264.958,266.001,267.057,268.125,269.205,270.295,271.395,272.503,273.618,274.738,275.86,276.982,278.101,279.214,280.317,281.405,282.474,283.518,284.533,239.834,239.981,240.123,240.263,240.398,240.53,240.658,240.783,240.903,241.019,241.131,241.24,241.343,241.443,241.538,241.629,241.715,241.796,241.872,241.944,242.01,242.071,242.126,242.176,242.22,242.257,242.289,242.314,242.332,242.343,242.347,11553.3,22276,242.347
463104,241.457,0.8832,177.505,18955,1120.3,784.207,-21054.5,-18955,31327.8,83605.5,0.0228726,0.0228912,-3.38473e-05,260.884,-1.09954e-08,239.86,240.692,241.525,242.359,243.195,244.032,244.872,245.715,246.562,247.413,248.27,249.131,249.999,250.873,251.755,252.645,253.543,254.449,255.366,256.291,257.228,258.175,259.133,260.102,261.083,262.075,263.079,264.095,265.122,266.159,267.207,268.265,269.331,270.405,271.485,272.57,273.657,274.745,275.831,276.911,277.983,279.043,280.087,281.11,282.108,283.074,284.004,239.834,239.981,240.123,240.263,240.399,240.531,240.66,240.784,240.905,241.022,241.135,241.243,241.348,241.448,241.543,241.634,241.721,241.802,241.879,241.951,242.017,242.078,242.134,242.184,242.228,242.266,242.298,242.323,242.341,242.352,242.356,11411.1,22001.8,242.356
464832,241.461,0.883183,177.266,19128.4,1103.33,772.329,-18978.6,-19128.4,31323.5,83605.5,0.0228694,0.0228774,-3.38458e-05,260.896,-8.5649e-09,239.86,240.7,241.541,242.382,243.225,244.071,244.918,245.769,246.624,247.483,248.346,249.216,250.091,250.973,251.862,252.758,253.662,254.575,255.497,256.428,257.369,258.32,259.28,260.251,261.232,262.224,263.225,264.236,265.256,266.285,267.322,268.366,269.415,270.469,271.525,272.582,273.638,274.69,275.735,276.769,277.791,278.794,279.776,280.732,281.655,282.541,283.384,239.834,239.98,240.123,240.263,240.399,240.531,240.66,240.785,240.906,241.024,241.137,241.246,241.351,241.451,241.547,241.639,241.725,241.807,241.885,241.957,242.024,242.085,242.141,242.191,242.236,242.274,242.306,242.331,242.349,242.36,242.364,11245.5,21682.5,242.364
466560,241.464,0.88317,176.854,19303.7,1084.27,758.986,-16903,-19303.7,31298.6,83605.4,0.0228512,0.0228479,-3.38209e-05,260.88,-6.00247e-09,239.86,240.708,241.556,242.406,243.256,244.109,244.964,245.822,246.684,247.551,248.422,249.298,250.18,251.069,251.964,252.866,253.776,254.694,255.62,256.555,257.498,258.451,259.412,260.383,261.362,262.35,263.345,264.349,265.36,266.377,267.399,268.426,269.455,270.485,271.514,272.54,273.56,274.573,275.573,276.56,277.527,278.472,279.389,280.274,281.122,281.927,282.683,239.834,239.98,240.123,240.262,240.398,240.531,240.66,240.785,240.907,241.024,241.138,241.247,241.352,241.453,241.55,241.642,241.729,241.811,241.889,241.961,242.029,242.09,242.147,242.197,242.242,242.28,242.312,242.337,242.356,242.367,242.371,11059.1,21323,242.371
468288,241.466,0.883162,176.272,19474.8,1063.41,744.389,-14864.8,-19474.8,31250.3,83605.3,0.0228159,0.0228009,-3.37726e-05,260.835,-3.34913e-09,239.86,240.716,241.572,242.428,243.286,244.147,245.009,245.875,246.743,247.617,248.494,249.377,250.265,251.16,252.06,252.968,253.882,254.804,255.732,256.669,257.614,258.566,259.526,260.494,261.469,262.451,263.439,264.433,265.431,266.434,267.438,268.445,269.45,270.453,271.452,272.444,273.426,274.396,275.35,276.285,277.196,278.08,278.932,279.746,280.518,281.243,281.913,239.834,239.98,240.122,240.261,240.397,240.53,240.659,240.785,240.906,241.024,241.138,241.248,241.353,241.454,241.551,241.644,241.731,241.814,241.892,241.965,242.032,242.094,242.151,242.202,242.246,242.285,242.317,242.343,242.361,242.372,242.376,10854.8,20929.2,242.376
470016,241.467,0.883159,175.533,19640,1041.1,728.767,-12894.6,-19640,31180.2,83605.3,0.0227648,0.0227379,-3.37018e-05,260.763,-6.46555e-10,239.861,240.724,241.587,242.45,243.316,244.183,245.052,245.924,246.8,247.68,248.563,249.452,250.345,251.245,252.149,253.061,253.978,254.902,255.832,256.77,257.714,258.664,259.621,260.584,261.552,262.526,263.504,264.485,265.469,266.454,267.438,268.422,269.401,270.375,271.34,272.295,273.237,274.162,275.067,275.949,276.803,277.625,278.411,279.155,279.852,280.497,281.084,239.834,239.979,240.121,240.26,240.396,240.528,240.658,240.783,240.905,241.023,241.137,241.247,241.353,241.454,241.551,241.644,241.732,241.815,241.893,241.966,242.034,242.097,242.154,242.204,242.249,242.288,242.321,242.346,242.365,242.376,242.38,10635.9,20507.1,242.38
471744,241.466,0.88316,174.646,19798,1017.67,712.369,-11016.2,-19798,31090.8,83605.2,0.0226995,0.0226607,-3.36097e-05,260.665,2.06295e-09,239.861,240.731,241.601,242.471,243.343,244.217,245.093,245.971,246.853,247.738,248.627,249.521,250.419,251.322,252.23,253.144,254.063,254.988,255.918,256.855,257.796,258.743,259.695,260.651,261.611,262.574,263.539,264.506,265.472,266.437,267.399,268.357,269.308,270.25,271.18,272.097,272.996,273.875,274.73,275.559,276.355,277.115,277.836,278.51,279.135,279.704,280.211,239.834,239.978,240.12,240.259,240.394,240.526,240.655,240.781,240.903,241.021,241.135,241.245,241.351,241.453,241.55,241.643,241.732,241.815,241.893,241.967,242.035,242.098,242.155,242.206,242.251,242.29,242.322,242.348,242.367,242.378,242.382,10405.8,20063.4,242.382
473472,241.465,0.883166,173.626,19946.6,993.502,695.451,-9272.34,-19946.6,30983.8,83605.2,0.0226214,0.0225709,-3.34977e-05,260.543,4.73659e-09,239.861,240.737,241.614,242.491,243.369,244.249,245.131,246.015,246.902,247.792,248.686,249.583,250.485,251.391,252.301,253.216,254.136,255.061,255.989,256.923,257.86,258.802,259.746,260.694,261.643,262.594,263.544,264.494,265.441,266.384,267.322,268.252,269.172,270.081,270.974,271.851,272.707,273.539,274.344,275.119,275.858,276.558,277.214,277.822,278.377,278.874,279.307,239.834,239.978,240.119,240.257,240.392,240.524,240.652,240.778,240.9,241.018,241.132,241.242,241.348,241.45,241.548,241.641,241.73,241.813,241.892,241.966,242.034,242.097,242.154,242.206,242.251,242.29,242.323,242.349,242.367,242.379,242.383,10168.1,19605.2,242.383
475200,241.462,0.883176,172.488,20082.5,968.975,678.282,-7683.79,-20082.5,30860,83605.1,0.022531,0.0224691,-3.33674e-05,260.397,7.33264e-09,239.861,240.743,241.626,242.509,243.392,244.278,245.165,246.054,246.945,247.84,248.737,249.638,250.542,251.45,252.361,253.276,254.195,255.118,256.044,256.973,257.905,258.839,259.775,260.712,261.649,262.585,263.519,264.45,265.376,266.296,267.207,268.108,268.997,269.87,270.726,271.562,272.374,273.16,273.915,274.637,275.32,275.962,276.557,277.102,277.591,278.021,278.386,239.834,239.977,240.117,240.254,240.389,240.52,240.649,240.774,240.896,241.014,241.128,241.238,241.345,241.447,241.545,241.638,241.727,241.81,241.889,241.963,242.032,242.095,242.152,242.204,242.25,242.289,242.321,242.347,242.366,242.378,242.382,9926.68,19139.7,242.382
476928,241.459,0.883191,171.251,20204,944.474,661.132,-6275.68,-20204,30721.6,83605.1,0.0224299,0.0223572,-3.32211e-05,260.231,9.81066e-09,239.861,240.749,241.636,242.524,243.413,244.303,245.194,246.088,246.983,247.881,248.781,249.684,250.589,251.498,252.409,253.323,254.24,255.16,256.081,257.005,257.929,258.855,259.78,260.705,261.628,262.549,263.464,264.375,265.278,266.173,267.057,267.928,268.783,269.622,270.44,271.235,272.004,272.743,273.45,274.12,274.75,275.336,275.874,276.36,276.79,277.159,277.463,239.834,239.976,240.115,240.252,240.386,240.517,240.645,240.77,240.891,241.009,241.123,241.233,241.34,241.442,241.54,241.633,241.722,241.806,241.885,241.959,242.028,242.091,242.149,242.201,242.246,242.286,242.319,242.345,242.363,242.375,242.379,9685.22,18674.1,242.379
478656,241.454,0.88321,169.933,20308.4,920.388,644.272,-5070.25,-20308.4,30570.2,83605,0.0223194,0.0222366,-3.30609e-05,260.048,1.21321e-08,239.862,240.754,241.646,242.538,243.431,244.325,245.22,246.116,247.014,247.914,248.816,249.72,250.626,251.534,252.444,253.356,254.269,255.185,256.1,257.017,257.933,258.848,259.762,260.673,261.581,262.484,263.38,264.27,265.149,266.018,266.873,267.714,268.537,269.34,270.12,270.874,271.601,272.295,272.955,273.577,274.157,274.691,275.177,275.609,275.985,276.301,276.552,239.834,239.975,240.113,240.249,240.382,240.513,240.64,240.765,240.886,241.003,241.118,241.228,241.334,241.436,241.534,241.628,241.716,241.801,241.88,241.954,242.023,242.086,242.144,242.196,242.242,242.281,242.314,242.34,242.359,242.371,242.375,9447.56,18215.9,242.375
480384,241.449,0.883233,168.555,20393.5,897.096,627.967,-4086.72,-20393.5,30407.5,83604.9,0.0222006,0.0221086,-3.28895e-05,259.849,1.42609e-08,239.862,240.757,241.653,242.549,243.445,244.342,245.24,246.139,247.039,247.94,248.843,249.747,250.652,251.558,252.466,253.375,254.284,255.193,256.102,257.009,257.916,258.82,259.721,260.617,261.508,262.393,263.269,264.136,264.991,265.833,266.66,267.47,268.259,269.027,269.77,270.486,271.172,271.824,272.44,273.016,273.549,274.037,274.475,274.86,275.19,275.46,275.668,239.834,239.974,240.111,240.246,240.379,240.508,240.635,240.759,240.88,240.997,241.111,241.221,241.327,241.429,241.527,241.621,241.71,241.794,241.873,241.948,242.017,242.08,242.138,242.19,242.236,242.275,242.308,242.334,242.353,242.365,242.369,9217.47,17772.2,242.369
482112,241.442,0.883259,167.138,20459.6,874.964,612.475,-3340.08,-20459.6,30237.8,83604.9,0.0220767,0.0219764,-3.27096e-05,259.639,1.6164e-08,239.862,240.76,241.659,242.557,243.456,244.355,245.255,246.155,247.056,247.958,248.86,249.763,250.667,251.57,252.475,253.378,254.282,255.184,256.085,256.983,257.878,258.77,259.657,260.537,261.411,262.276,263.132,263.975,264.806,265.621,266.42,267.199,267.957,268.69,269.398,270.076,270.723,271.336,271.911,272.446,272.938,273.384,273.781,274.126,274.417,274.651,274.825,239.834,239.973,240.109,240.243,240.375,240.504,240.63,240.754,240.874,240.991,241.104,241.214,241.32,241.422,241.52,241.613,241.702,241.786,241.866,241.94,242.009,242.072,242.13,242.182,242.228,242.268,242.301,242.327,242.346,242.358,242.362,8998.56,17350.1,242.362
483840,241.435,0.883289,165.704,20504,854.344,598.041,-2842.21,-20504,30062,83604.8,0.0219484,0.0218409,-3.25238e-05,259.42,1.78117e-08,239.862,240.762,241.663,242.563,243.463,244.364,245.264,246.165,247.066,247.967,248.868,249.769,250.67,251.57,252.469,253.367,254.264,255.158,256.05,256.937,257.821,258.699,259.571,260.435,261.291,262.136,262.971,263.791,264.597,265.386,266.157,266.906,267.633,268.334,269.008,269.651,270.263,270.839,271.378,271.876,272.332,272.742,273.105,273.417,273.678,273.885,274.036,239.834,239.971,240.107,240.24,240.371,240.499,240.625,240.747,240.867,240.984,241.097,241.206,241.312,241.414,241.511,241.605,241.693,241.778,241.857,241.931,242,242.064,242.122,242.174,242.22,242.259,242.293,242.319,242.338,242.349,242.353,8794.28,16956.3,242.353
485568,241.427,0.883321,164.276,20527.7,835.559,584.892,-2601.39,-20527.7,29884.7,83604.8,0.021819,0.0217056,-3.23352e-05,259.196,1.91786e-08,239.862,240.763,241.665,242.566,243.467,244.367,245.268,246.168,247.068,247.967,248.866,249.764,250.661,251.556,252.45,253.342,254.231,255.116,255.998,256.874,257.745,258.609,259.465,260.313,261.15,261.976,262.788,263.586,264.368,265.131,265.874,266.595,267.293,267.964,268.606,269.218,269.797,270.341,270.848,271.315,271.74,272.121,272.457,272.746,272.985,273.175,273.313,239.834,239.97,240.105,240.237,240.367,240.494,240.619,240.741,240.86,240.976,241.089,241.198,241.303,241.405,241.502,241.595,241.684,241.768,241.847,241.922,241.991,242.054,242.112,242.164,242.21,242.25,242.283,242.309,242.328,242.34,242.344,8607.86,16596.9,242.344
487296,241.419,0.883355,162.876,20530.5,818.907,573.235,-2620.53,-20530.5,29708.8,83604.7,0.0216905,0.0215727,-3.21468e-05,258.971,2.02435e-08,239.862,240.763,241.665,242.565,243.466,244.366,245.265,246.164,247.062,247.958,248.854,249.748,250.641,251.53,252.418,253.302,254.182,255.058,255.929,256.793,257.651,258.5,259.341,260.171,260.991,261.796,262.588,263.363,264.122,264.86,265.578,266.272,266.943,267.585,268.2,268.783,269.334,269.85,270.33,270.771,271.173,271.532,271.849,272.121,272.349,272.531,272.668,239.834,239.969,240.102,240.233,240.362,240.489,240.613,240.735,240.853,240.969,241.081,241.189,241.294,241.396,241.493,241.586,241.674,241.758,241.837,241.911,241.98,242.044,242.102,242.154,242.2,242.239,242.272,242.298,242.317,242.329,242.333,8442.25,16277.5,242.333
489024,241.411,0.883391,161.525,20509.8,804.651,563.256,-2901.02,-20509.8,29534.7,83604.7,0.0215634,0.0214424,-3.19615e-05,258.747,2.09897e-08,239.862,240.763,241.663,242.562,243.462,244.36,245.257,246.153,247.048,247.942,248.833,249.722,250.609,251.493,252.373,253.248,254.12,254.985,255.845,256.696,257.541,258.375,259.2,260.013,260.814,261.601,262.372,263.126,263.862,264.577,265.272,265.942,266.587,267.205,267.795,268.354,268.881,269.374,269.833,270.254,270.639,270.984,271.289,271.555,271.78,271.965,272.111,239.834,239.968,240.1,240.23,240.358,240.484,240.608,240.728,240.846,240.961,241.072,241.181,241.285,241.386,241.483,241.575,241.664,241.747,241.826,241.9,241.969,242.033,242.09,242.142,242.188,242.228,242.261,242.287,242.306,242.318,242.322,8300.04,16003.3,242.322
490752,241.402,0.883428,160.246,20469.4,793.015,555.11,-3437.84,-20469.4,29368.2,83604.6,0.0214419,0.0213192,-3.17823e-05,258.53,2.14057e-08,239.862,240.761,241.659,242.557,243.453,244.349,245.243,246.136,247.027,247.917,248.803,249.687,250.567,251.443,252.315,253.182,254.044,254.899,255.746,256.586,257.416,258.236,259.045,259.842,260.625,261.393,262.145,262.879,263.594,264.288,264.96,265.609,266.232,266.829,267.398,267.937,268.445,268.921,269.363,269.772,270.146,270.484,270.787,271.054,271.287,271.485,271.65,239.834,239.967,240.098,240.227,240.354,240.479,240.602,240.722,240.839,240.953,241.064,241.172,241.276,241.376,241.473,241.565,241.653,241.736,241.815,241.889,241.958,242.021,242.079,242.131,242.176,242.216,242.249,242.275,242.294,242.306,242.309,8183.48,15778.6,242.309
492480,241.393,0.883465,159.058,20406.1,784.183,548.928,-4221.71,-20406.1,29208.5,83604.5,0.0213252,0.0212024,-3.1612e-05,258.321,2.14846e-08,239.862,240.758,241.653,242.548,243.441,244.334,245.224,246.113,247,247.883,248.764,249.641,250.515,251.383,252.247,253.105,253.956,254.8,255.635,256.462,257.279,258.085,258.878,259.659,260.425,261.175,261.909,262.625,263.321,263.996,264.649,265.279,265.884,266.463,267.014,267.538,268.032,268.496,268.93,269.332,269.702,270.042,270.35,270.628,270.877,271.099,271.294,239.834,239.966,240.096,240.224,240.351,240.475,240.597,240.716,240.832,240.946,241.056,241.163,241.267,241.367,241.463,241.555,241.642,241.725,241.804,241.877,241.946,242.009,242.067,242.118,242.164,242.204,242.236,242.263,242.281,242.293,242.297,8094.42,15606.9,242.297
494208,241.384,0.883502,157.98,20322,778.295,544.807,-5240.3,-20322,29059.1,83604.5,0.0212161,0.0210945,-3.14531e-05,258.125,2.12253e-08,239.862,240.754,241.646,242.537,243.426,244.314,245.2,246.084,246.965,247.843,248.717,249.588,250.453,251.314,252.168,253.016,253.857,254.69,255.513,256.328,257.131,257.923,258.702,259.467,260.217,260.952,261.669,262.368,263.047,263.706,264.343,264.957,265.547,266.112,266.651,267.164,267.65,268.108,268.538,268.941,269.315,269.664,269.986,270.283,270.558,270.812,271.048,239.834,239.965,240.094,240.222,240.347,240.47,240.591,240.71,240.825,240.938,241.048,241.155,241.258,241.357,241.453,241.544,241.632,241.714,241.793,241.866,241.934,241.997,242.054,242.106,242.152,242.191,242.224,242.25,242.269,242.28,242.284,8034.25,15490.9,242.284
495936,241.375,0.883538,157.029,20221,775.444,542.811,-6478.15,-20221,28924.8,83604.4,0.0211181,0.0209992,-3.13085e-05,257.944,2.06315e-08,239.861,240.749,241.637,242.523,243.407,244.29,245.171,246.049,246.924,247.796,248.663,249.526,250.383,251.235,252.081,252.919,253.749,254.571,255.383,256.185,256.975,257.754,258.519,259.27,260.006,260.726,261.428,262.113,262.777,263.423,264.046,264.648,265.227,265.783,266.314,266.821,267.304,267.762,268.195,268.605,268.991,269.355,269.699,270.024,270.333,270.629,270.915,239.834,239.964,240.093,240.219,240.344,240.466,240.587,240.704,240.819,240.931,241.041,241.146,241.249,241.348,241.443,241.534,241.621,241.704,241.781,241.854,241.922,241.985,242.042,242.094,242.139,242.178,242.211,242.237,242.256,242.267,242.271,8003.93,15432.4,242.271
497664,241.366,0.883573,156.221,20101.8,775.675,542.973,-7914.82,-20101.8,28805,83604.4,0.0210306,0.020916,-3.11801e-05,257.781,1.9712e-08,239.861,240.744,241.626,242.507,243.386,244.263,245.138,246.01,246.878,247.743,248.602,249.458,250.306,251.15,251.985,252.814,253.634,254.445,255.245,256.036,256.814,257.58,258.332,259.071,259.794,260.501,261.191,261.863,262.516,263.15,263.764,264.357,264.929,265.48,266.008,266.515,266.999,267.463,267.906,268.329,268.734,269.122,269.495,269.856,270.208,270.554,270.897,239.834,239.964,240.091,240.217,240.341,240.463,240.582,240.699,240.813,240.925,241.033,241.139,241.241,241.339,241.434,241.524,241.611,241.693,241.771,241.843,241.911,241.974,242.03,242.082,242.127,242.166,242.199,242.224,242.243,242.255,242.258,8003.93,15432.4,242.258
499392,241.358,0.883606,155.568,19969.5,778.985,545.29,-9546.75,-19969.5,28704.6,83604.3,0.0209573,0.0208482,-3.10702e-05,257.639,1.84812e-08,239.861,240.738,241.614,242.489,243.362,244.233,245.101,245.966,246.827,247.684,248.536,249.383,250.224,251.058,251.884,252.703,253.513,254.314,255.103,255.883,256.65,257.405,258.145,258.873,259.584,260.281,260.96,261.623,262.267,262.894,263.501,264.089,264.658,265.208,265.738,266.249,266.742,267.217,267.675,268.119,268.548,268.967,269.377,269.781,270.183,270.586,270.996,239.834,239.963,240.09,240.215,240.339,240.46,240.578,240.695,240.808,240.919,241.027,241.132,241.233,241.331,241.425,241.515,241.601,241.683,241.76,241.833,241.9,241.962,242.019,242.07,242.115,242.154,242.186,242.212,242.231,242.242,242.246,8034.25,15490.9,242.246
501120,241.351,0.883637,155.082,19824,785.322,549.726,-11314,-19824,28623.2,83604.3,0.0208979,0.0207956,-3.09803e-05,257.52,1.69575e-08,239.861,240.731,241.601,242.469,243.335,244.2,245.06,245.919,246.772,247.622,248.465,249.305,250.136,250.962,251.779,252.589,253.388,254.179,254.959,255.729,256.485,257.23,257.96,258.679,259.38,260.069,260.74,261.396,262.034,262.656,263.26,263.848,264.418,264.972,265.507,266.029,266.534,267.027,267.506,267.976,268.437,268.893,269.346,269.8,270.259,270.727,271.209,239.834,239.963,240.089,240.214,240.337,240.457,240.575,240.691,240.804,240.914,241.021,241.125,241.226,241.324,241.417,241.507,241.593,241.674,241.751,241.823,241.89,241.952,242.008,242.059,242.104,242.143,242.175,242.2,242.219,242.23,242.234,8094.42,15606.9,242.234
502848,241.344,0.883665,154.77,19667.3,794.586,556.21,-13202.2,-19667.3,28561.8,83604.2,0.0208531,0.0207587,-3.09118e-05,257.427,1.51645e-08,239.861,240.724,241.587,242.448,243.307,244.164,245.018,245.868,246.714,247.556,248.392,249.222,250.045,250.862,251.671,252.471,253.262,254.044,254.814,255.575,256.322,257.059,257.781,258.491,259.186,259.868,260.534,261.186,261.821,262.442,263.047,263.638,264.213,264.774,265.322,265.857,266.381,266.896,267.403,267.904,268.403,268.901,269.403,269.913,270.435,270.973,271.533,239.834,239.962,240.089,240.213,240.335,240.455,240.572,240.687,240.8,240.91,241.016,241.12,241.22,241.317,241.41,241.499,241.585,241.665,241.742,241.814,241.88,241.942,241.998,242.049,242.093,242.132,242.164,242.189,242.208,242.219,242.223,8183.48,15778.6,242.223
